Fiber 1: Spring Idx,x (mm),y (mm),z (mm)
504,1.0203249219649821,-9.094325835907338,23.928872792530843
505,0.33974312240900945,-9.14140475500821,23.976350714738246
506,-0.34218121403392915,-9.13764335787808,24.023828636945648
507,-1.021657055854771,-9.083103308944429,24.07130655915305
508,-1.694910020011828,-8.978128453823008,24.118784481360453
509,-2.3582033380298664,-8.823342681838845,24.166262403567856
510,-3.007858596200871,-8.619646233582337,24.21374032577526
511,-3.6402761347734844,-8.368210475272914,24.26121824798266
512,-4.2519549930027996,-8.070471170209961,24.308696170190064
513,-4.839512289551101,-7.7281202859208955,24.356174092397467
514,-5.399701930957681,-7.343096383725365,24.40365201460487
515,-5.929432544714314,-6.917573645279507,24.451129936812272
516,-6.425784537880069,-6.453949598196618,24.498607859019675
517,-6.886026187109714,-5.954831610022391,24.546085781227077
518,-7.307628671427716,-5.423022226636708,24.59356370343448
519,-7.688279965031637,-4.86150343751505,24.641041625641883
520,-8.025897513812266,-4.273419956181784,24.688519547849285
521,-8.318639626098932,-3.6620616095942675,24.735997470056688
522,-8.56491551534479,-3.0308449350724462,24.783475392264087
523,-8.76339394001082,-2.383294087714383,24.83095331447149
524,-8.913010393748621,-1.7230211649918803,24.878431236678892
525,-9.012972807081272,-1.0537060583703999,24.925909158886295
